expiry,type,strike,S,T,r,sigma,model,price,delta,gamma,theta,vega
2025-10-17,put,355.0,234.07000732421875,0.09315068493150686,0.05,1.0000000000000003e-05,Black-Scholes,119.28041248833074,-1.0,0.0,17.667520990627477,0.0
2025-10-17,put,360.0,234.07000732421875,0.09315068493150686,0.05,1.0000000000000003e-05,Black-Scholes,124.25717896456382,-1.0,0.0,17.91635931443913,0.0
2025-10-17,put,370.0,234.07000732421875,0.09315068493150686,0.05,1.2177773486328123,Black-Scholes,140.02463911139245,-0.8493344468356545,0.0026879815411024904,-92.25882561961353,16.705972558986854
2025-10-24,call,165.0,234.07000732421875,0.11232876712328767,0.05,0.6413610083007812,Black-Scholes,70.85381211705803,0.9608248222312258,0.0016839215606195555,-26.677616729313556,6.6467132141703225
2025-10-24,call,170.0,234.07000732421875,0.11232876712328767,0.05,0.6469761865234375,Black-Scholes,66.2784474701107,0.9462202496211903,0.00215318050369855,-32.45002352011275,8.573364024260961
2025-10-24,call,190.0,234.07000732421875,0.11232876712328767,0.05,0.5256395092773438,Black-Scholes,47.14030642003965,0.9038872362230257,0.004134060021428967,-39.51226033504318,13.373568565462877
2025-10-24,call,205.0,234.07000732421875,0.11232876712328767,0.05,0.3841614318847656,Black-Scholes,32.24830872535449,0.8724298528636614,0.006928085777650876,-36.6073718977705,16.379835929263297
2025-10-24,call,210.0,234.07000732421875,0.11232876712328767,0.05,0.335944140625,Black-Scholes,27.264762152868656,0.8576762426825293,0.008540218289704861,-35.07826791184998,17.65706728378099
2025-10-24,call,215.0,234.07000732421875,0.11232876712328767,0.05,0.3124458404541015,Black-Scholes,22.778746505923067,0.8205672484226698,0.010684066757126642,-37.037031505738526,20.544419291703484
2025-10-24,call,220.0,234.07000732421875,0.11232876712328767,0.05,0.29041236938476556,Black-Scholes,18.47581977960138,0.7713446932243613,0.013284235678537577,-38.79586412710965,23.742924512155334
2025-10-24,call,225.0,234.07000732421875,0.11232876712328767,0.05,0.268989243774414,Black-Scholes,14.404618457008695,0.7073774557682256,0.016289606801795562,-39.846622844883356,26.96671498949674
2025-10-24,call,230.0,234.07000732421875,0.11232876712328767,0.05,0.2518385363769531,Black-Scholes,10.759473325631859,0.6242123963770684,0.01920595136537724,-40.13638477690726,29.767375175735378
2025-10-24,call,235.0,234.07000732421875,0.11232876712328767,0.05,0.2399978344726562,Black-Scholes,7.697634933705459,0.5242192012067278,0.021149991215731908,-39.12263632313252,31.239210107903997
2025-10-24,call,240.0,234.07000732421875,0.11232876712328767,0.05,0.2309647216796875,Black-Scholes,5.232464562907296,0.41607634876467064,0.02152876286858026,-36.068882427266075,30.601819786806033
2025-10-24,call,245.0,234.07000732421875,0.11232876712328767,0.05,0.2262650616455078,Black-Scholes,3.428039126810191,0.3121249780516564,0.019934215314413577,-31.438882219995243,27.758703165519822
2025-10-24,call,250.0,234.07000732421875,0.11232876712328767,0.05,0.2230302307128906,Black-Scholes,2.145023896433784,0.22115324975312656,0.01697363823318002,-25.610393779438315,23.29813755028317
2025-10-24,call,255.0,234.07000732421875,0.11232876712328767,0.05,0.22327436889648436,Black-Scholes,1.3278830072254664,0.1510332700242354,0.013372344953645324,-19.963161354779256,18.375068693463493
2025-10-24,call,260.0,234.07000732421875,0.11232876712328767,0.05,0.225593681640625,Black-Scholes,0.819312946668262,0.10072143312949139,0.009968575002806136,-15.03570540699556,13.840205621940447
2025-10-24,call,265.0,234.07000732421875,0.11232876712328767,0.05,0.23120885986328127,Black-Scholes,0.5273259669579957,0.06806210768060625,0.007244017371507726,-11.378600613178515,10.30781190274805
2025-10-24,call,270.0,234.07000732421875,0.11232876712328767,0.05,0.2375564526367187,Black-Scholes,0.34480566178682714,0.04616527483153569,0.005191783555197575,-8.549288399631148,7.590422312623419
2025-10-24,call,275.0,234.07000732421875,0.11232876712328767,0.05,0.24390404541015626,Black-Scholes,0.22689756425961427,0.031316298069833125,0.0036847666561430534,-6.360117419530778,5.5311001729455755
2025-10-24,call,300.0,234.07000732421875,0.11232876712328767,0.05,0.28711650390624993,Black-Scholes,0.047767887215075966,0.006710361461757453,0.0008334614130922865,-1.9583358570933214,1.4727403470608915
2025-10-24,call,325.0,234.07000732421875,0.11232876712328767,0.05,0.34766277343749996,Black-Scholes,0.027060717576700255,0.0033616884848158843,0.00037164014213733414,-1.2685441000059516,0.7951761352742426
2025-10-24,put,170.0,234.07000732421875,0.11232876712328767,0.05,0.42676354492187507,Black-Scholes,0.11173822537354772,-0.00946768680417367,0.0007589246762896278,-3.6700808328799646,1.9932809570636147
2025-10-24,put,175.0,234.07000732421875,0.11232876712328767,0.05,0.4096738720703125,Black-Scholes,0.15175178357437602,-0.012949192869228427,0.0010380644552240375,-4.613542394692161,2.617249447683685
2025-10-24,put,185.0,234.07000732421875,0.11232876712328767,0.05,0.3640200317382813,Black-Scholes,0.22983302494338353,-0.020906072440642572,0.0017603442407405447,-6.133964393508996,3.9437140406578273
2025-10-24,put,190.0,234.07000732421875,0.11232876712328767,0.05,0.3413151806640625,Black-Scholes,0.2851026918036057,-0.026816303893035,0.0023146520897835312,-7.058736527917828,4.86209966526875
2025-10-24,put,200.0,234.07000732421875,0.11232876712328767,0.05,0.299811689453125,Black-Scholes,0.4786113759111039,-0.04730178882167874,0.004194774376009974,-9.751686842485258,7.7399774934557355
2025-10-24,put,205.0,234.07000732421875,0.11232876712328767,0.05,0.28125718749999995,Black-Scholes,0.6507394413384091,-0.06507636577268262,0.005751748919421748,-11.670165498268528,9.956027302240411
2025-10-24,put,210.0,234.07000732421875,0.11232876712328767,0.05,0.26453372192382807,Black-Scholes,0.9162217246388664,-0.09149565037647961,0.007921376012530606,-14.068700278813893,12.896272492486224
2025-10-24,put,215.0,234.07000732421875,0.11232876712328767,0.05,0.24988543090820312,Black-Scholes,1.3318572619629911,-0.13058158620500332,0.01082460254421065,-16.92149514331734,16.64697873795618
2025-10-24,put,220.0,234.07000732421875,0.11232876712328767,0.05,0.24085231811523436,Black-Scholes,2.053182057877649,-0.18999676864353843,0.014361759110971433,-20.49661436336535,21.288300813157413
2025-10-24,put,225.0,234.07000732421875,0.11232876712328767,0.05,0.22357954162597654,Black-Scholes,2.8803354820612626,-0.2611461329054011,0.018535076395096734,-22.181320698066436,25.504039452662216
2025-10-24,put,230.0,234.07000732421875,0.11232876712328767,0.05,0.2219316088867187,Black-Scholes,4.515464933733369,-0.3637235715746119,0.0215636898419449,-24.612694632393797,29.45267654237937
2025-10-24,put,235.0,234.07000732421875,0.11232876712328767,0.05,0.20325503784179685,Black-Scholes,6.163557033138986,-0.47675505954156233,0.024976951871329627,-22.379372803408735,31.24375944936527
2025-10-24,put,240.0,234.07000732421875,0.11232876712328767,0.05,0.19739572143554687,Black-Scholes,8.796379352362976,-0.6026419995004755,0.02490464022162912,-19.090973833366885,30.255235447504443
2025-10-24,put,245.0,234.07000732421875,0.11232876712328767,0.05,0.18964433410644532,Black-Scholes,11.996039700045628,-0.725041005737703,0.022426246109192804,-13.009876917122728,26.17453563989304
2025-10-24,put,250.0,234.07000732421875,0.11232876712328767,0.05,0.21521780883789063,Black-Scholes,16.494950965447117,-0.7878140743228885,0.017173638187705054,-11.746225740539398,22.746943252745965
2025-11-21,call,100.0,234.07000732421875,0.18904109589041096,0.05,1.0498094384765626,Black-Scholes,135.7958225458563,0.9826625120091858,0.0004012898484111137,-16.826280951983225,4.36331342327266
2025-11-21,call,105.0,234.07000732421875,0.18904109589041096,0.05,1.0000000000000003e-05,Black-Scholes,130.05779740048376,1.0,0.0,-5.200610496186748,0.0
2025-11-21,call,110.0,234.07000732421875,0.18904109589041096,0.05,0.9289557885742188,Black-Scholes,125.81953951350472,0.981913418010016,0.0004701632657476878,-16.315613142410523,4.523676119867659
2025-11-21,call,115.0,234.07000732421875,0.18904109589041096,0.05,0.9025888647460938,Black-Scholes,120.97673802831571,0.978886300318857,0.0005518642799515635,-17.723675230650688,5.159053360207267
2025-11-21,call,120.0,234.07000732421875,0.18904109589041096,0.05,0.84179845703125,Black-Scholes,115.95429907095578,0.9790389792150452,0.000588094370650265,-17.076753431883557,5.127467441749719
2025-11-21,call,125.0,234.07000732421875,0.18904109589041096,0.05,0.8164080859374999,Black-Scholes,111.11159363086335,0.975657838497925,0.0006878603171164285,-18.42264908063672,5.81641407557906
2025-11-21,call,130.0,234.07000732421875,0.18904109589041096,0.05,0.6718782812500002,Black-Scholes,105.67067944808562,0.9857939708981346,0.0005285201202614806,-12.78958916972779,3.677899784788785
2025-11-21,call,135.0,234.07000732421875,0.18904109589041096,0.05,0.7421900781249999,Black-Scholes,101.28949767099976,0.971026664862321,0.000875151759681567,-19.506054869767215,6.727384934971146
2025-11-21,call,140.0,234.07000732421875,0.18904109589041096,0.05,0.6467320483398438,Black-Scholes,96.00099228297364,0.9773611688708315,0.0008169164420060268,-15.998757871026859,5.472046553757791
2025-11-21,call,145.0,234.07000732421875,0.18904109589041096,0.05,0.6618686157226563,Black-Scholes,91.3987265753442,0.967177828308309,0.0010880921243987855,-19.807252977903744,7.459079208113706
2025-11-21,call,150.0,234.07000732421875,0.18904109589041096,0.05,0.6333044482421876,Black-Scholes,86.53248791097013,0.9631162955424494,0.0012514822287358583,-20.69548004202361,8.208900452807692
2025-11-21,call,155.0,234.07000732421875,0.18904109589041096,0.05,0.6140175317382813,Black-Scholes,81.75477760870979,0.9566324430523917,0.001472334720460261,-22.314722300477328,9.363432605425677
2025-11-21,call,160.0,234.07000732421875,0.18904109589041096,0.05,0.5747112841796875,Black-Scholes,76.79568033621564,0.954034165781257,0.0016485065721442071,-22.24173110719517,9.812692080157438
2025-11-21,call,165.0,234.07000732421875,0.18904109589041096,0.05,0.5471236694335939,Black-Scholes,71.94925228821322,0.948303174994218,0.0019021256694199754,-23.09910591163476,10.778851126341044
2025-11-21,call,170.0,234.07000732421875,0.18904109589041096,0.05,0.5264939929199219,Black-Scholes,67.19257090034753,0.9397737187762066,0.002229760210535692,-24.570946621054382,12.159041632414315
2025-11-21,call,175.0,234.07000732421875,0.18904109589041096,0.05,0.5022022436523439,Black-Scholes,62.41200130246213,0.9311508166753244,0.0025937315502531735,-25.697365599637276,13.491226612868976
2025-11-21,call,180.0,234.07000732421875,0.18904109589041096,0.05,0.47046427978515626,Black-Scholes,57.54013323541835,0.9240100060369871,0.002986179747425917,-26.043490045272137,14.550917033072125
2025-11-21,call,185.0,234.07000732421875,0.18904109589041096,0.05,0.4498346032714844,Black-Scholes,52.847694972437154,0.9113326931416177,0.003508037819438777,-27.4694536224425,16.34424601566636
2025-11-21,call,190.0,234.07000732421875,0.18904109589041096,0.05,0.4194393994140625,Black-Scholes,48.018067169566905,0.9009244329433304,0.004083496109831751,-27.823385072635883,17.739816891184976
2025-11-21,call,195.0,234.07000732421875,0.18904109589041096,0.05,0.3953307537841797,Black-Scholes,43.32126491439871,0.8855872593320854,0.0048068925304615906,-28.778492152820483,19.68216085470939
2025-11-21,call,200.0,234.07000732421875,0.18904109589041096,0.05,0.37354142089843745,Black-Scholes,38.71420065908799,0.8660580630023771,0.005680520653783031,-29.913570075466367,21.977317047159215
2025-11-21,call,205.0,234.07000732421875,0.18904109589041096,0.05,0.35278967529296873,Black-Scholes,34.19335189076503,0.8420338955488815,0.00672020687500937,-31.05775788060375,24.55535815395966
2025-11-21,call,210.0,234.07000732421875,0.18904109589041096,0.05,0.33399103515625,Black-Scholes,29.808502901093505,0.8119083825204848,0.007934054581959157,-32.25697696837088,27.445917743481303
2025-11-21,call,215.0,234.07000732421875,0.18904109589041096,0.05,0.3173286041259765,Black-Scholes,25.605120861636294,0.7744061247395166,0.009300574733521614,-33.439055021069635,30.567982207347992
2025-11-21,call,220.0,234.07000732421875,0.18904109589041096,0.05,0.30274134765625,Black-Scholes,21.63090162949794,0.7286019061959024,0.01075937494184539,-34.459844652344756,33.73700656318005
2025-11-21,call,225.0,234.07000732421875,0.18904109589041096,0.05,0.2901071966552734,Black-Scholes,17.936723617564468,0.6741193223521196,0.01220387287353655,-35.12961790684898,36.66941158777722
2025-11-21,call,230.0,234.07000732421875,0.18904109589041096,0.05,0.27808339111328123,Black-Scholes,14.526084404257489,0.611682548600758,0.013540447597504368,-35.11684967478055,38.999212303467274
2025-11-21,call,235.0,234.07000732421875,0.18904109589041096,0.05,0.2668530346679688,Black-Scholes,11.451178253298565,0.5419319798598637,0.01460851902660857,-34.26778749313635,40.37626110677848
2025-11-21,call,240.0,234.07000732421875,0.18904109589041096,0.05,0.2592237164306641,Black-Scholes,8.86637481697474,0.46741820253889,0.015071616532351935,-32.77122325928322,40.46525972621678
2025-11-21,call,245.0,234.07000732421875,0.18904109589041096,0.05,0.2524488818359375,Black-Scholes,6.681895887389288,0.39173667772226817,0.014952554256937261,-30.355603615347455,39.096384945137515
2025-11-21,call,250.0,234.07000732421875,0.18904109589041096,0.05,0.2467116345214844,Black-Scholes,4.902993258876705,0.3184459039931903,0.014213779564052795,-27.181893025145552,36.32009452974465
2025-11-21,call,255.0,234.07000732421875,0.18904109589041096,0.05,0.24457542541503907,Black-Scholes,3.5894537124535333,0.2535604802157991,0.01286257463468033,-23.86537771629813,32.58280648694403
2025-11-21,call,260.0,234.07000732421875,0.18904109589041096,0.05,0.24127955993652345,Black-Scholes,2.531191780605276,0.19518910619099877,0.011234721642311646,-20.074820874642715,28.075701243327877
2025-11-21,call,265.0,234.07000732421875,0.18904109589041096,0.05,0.24073024902343748,Black-Scholes,1.7947816358360527,0.14844642884858017,0.009451002680002821,-16.65138619888465,23.56439614591822
2025-11-21,call,270.0,234.07000732421875,0.18904109589041096,0.05,0.2406081799316406,Black-Scholes,1.256116174187607,0.11078203556285732,0.007718124018817019,-13.474088385888559,19.234012963030246
2025-11-21,call,275.0,234.07000732421875,0.18904109589041096,0.05,0.24158473266601563,Black-Scholes,0.8807845782912835,0.08200590647083056,0.006160794997336526,-10.765740487493122,15.415371888603921
2025-11-21,call,280.0,234.07000732421875,0.18904109589041096,0.05,0.24329369995117187,Black-Scholes,0.6193086965404824,0.06038785048204413,0.004835388651052376,-8.516480501823319,12.184564567214585
2025-11-21,call,285.0,234.07000732421875,0.18904109589041096,0.05,0.24414818359375,Black-Scholes,0.4241957264937959,0.04340581212691042,0.0037054673159526205,-6.537572396959751,9.370100483916485
2025-11-21,call,290.0,234.07000732421875,0.18904109589041096,0.05,0.24805439453125,Black-Scholes,0.30961713128131496,0.03251392162704293,0.0028807874260345723,-5.220910849763605,7.401264107604794
2025-11-21,call,295.0,234.07000732421875,0.18904109589041096,0.05,0.25049577636718745,Black-Scholes,0.21838750260831397,0.02368464595857999,0.0021908589998961836,-4.032243270624929,5.6841116412951935
2025-11-21,call,300.0,234.07000732421875,0.18904109589041096,0.05,0.25440198730468755,Black-Scholes,0.1603013924087362,0.017741707304544243,0.0016888561269163222,-3.193924210835007,4.450009283851538
2025-11-21,call,305.0,234.07000732421875,0.18904109589041096,0.05,0.256843369140625,Black-Scholes,0.11326756101308622,0.012881366726927223,0.0012705428131802204,-2.4411765905748894,3.3799122549620613
2025-11-21,call,310.0,234.07000732421875,0.18904109589041096,0.05,0.25879647460937505,Black-Scholes,0.07883908423128272,0.009221402078315776,0.0009427156188747469,-1.8336336159889248,2.526892824760774
2025-11-21,call,315.0,234.07000732421875,0.18904109589041096,0.05,0.2617261328125,Black-Scholes,0.056689285128500355,0.006763843995584329,0.0007097583198454425,-1.408209599200226,1.92400122405861
2025-11-21,call,320.0,234.07000732421875,0.18904109589041096,0.05,0.26758544921875,Black-Scholes,0.045375651542285844,0.0054119692294673566,0.0005697315908544679,-1.178594127698675,1.5789942865008595
2025-11-21,call,325.0,234.07000732421875,0.18904109589041096,0.05,0.2617261328125,Black-Scholes,0.02365454069920625,0.003032889759367457,0.00034687882185291846,-0.6852415242317191,0.9403134266750914
2025-11-21,call,330.0,234.07000732421875,0.18904109589041096,0.05,0.28125718749999995,Black-Scholes,0.03229109128677421,0.0037892509101613505,0.00039429519100057117,-0.8971900811051923,1.1486107421093954
2025-11-21,call,335.0,234.07000732421875,0.18904109589041096,0.05,0.2929758203124999,Black-Scholes,0.032915535191465506,0.003719280214397626,0.0003722501868319864,-0.9171890595821124,1.1295734267897692
2025-11-21,call,340.0,234.07000732421875,0.18904109589041096,0.05,0.36865865722656255,Black-Scholes,0.17932833917169422,0.014263218317368978,0.0009665642161423717,-3.756625747260987,3.690650444111199
2025-11-21,call,345.0,234.07000732421875,0.18904109589041096,0.05,0.31445998046874996,Black-Scholes,0.032672531834280316,0.003469130364343197,0.0003258066917488202,-0.9215437373777761,1.061141126828518
2025-11-21,call,350.0,234.07000732421875,0.18904109589041096,0.05,0.34180345703125,Black-Scholes,0.053784232279328936,0.005096333875804902,0.0004228052792390918,-1.4101334737457691,1.496802900250058
2025-11-21,put,100.0,234.07000732421875,0.18904109589041096,0.05,0.6796907031250001,Black-Scholes,0.023346758243311116,-0.0011158204858554646,5.3822867035964035e-05,-0.6669366245577467,0.3789011482614561
2025-11-21,put,105.0,234.07000732421875,0.18904109589041096,0.05,0.6523472265625001,Black-Scholes,0.027284201434144284,-0.0013430936151912084,6.644719973221069e-05,-0.7575496639430923,0.4489554700632342
2025-11-21,put,110.0,234.07000732421875,0.18904109589041096,0.05,0.6953155468750001,Black-Scholes,0.08754303838261035,-0.00367804177822259,0.0001552891934147853,-2.0092565595211207,1.1183324789889044
2025-11-21,put,115.0,234.07000732421875,0.18904109589041096,0.05,0.6015664843750002,Black-Scholes,0.03771107922771727,-0.00196274354266902,0.00010180740635476744,-0.9844153703410675,0.6343234533923544
2025-11-21,put,120.0,234.07000732421875,0.18904109589041096,0.05,0.5800823242187501,Black-Scholes,0.0462905055923174,-0.0024567867995838335,0.00012940462666778657,-1.1617955860737017,0.7774763732227958
2025-11-21,put,125.0,234.07000732421875,0.18904109589041096,0.05,0.56055126953125,Black-Scholes,0.05797495947218223,-0.003123647666544017,0.00016631869212741407,-1.3921818599794265,0.9656153599330137
2025-11-21,put,130.0,234.07000732421875,0.18904109589041096,0.05,0.5390671093750001,Black-Scholes,0.06949745524380135,-0.003830818759377758,0.00020774458870106524,-1.6054680756696242,1.1598993859084568
2025-11-21,put,135.0,234.07000732421875,0.18904109589041096,0.05,0.5136767382812499,Black-Scholes,0.07721666240531966,-0.004420487596884459,0.00024781239635164343,-1.7356876624535522,1.318440970776814
2025-11-21,put,140.0,234.07000732421875,0.18904109589041096,0.05,0.499028447265625,Black-Scholes,0.1019345657495998,-0.005852456189852842,0.00032747954252345806,-2.1604767178527604,1.692611324313045
2025-11-21,put,145.0,234.07000732421875,0.18904109589041096,0.05,0.4804739453125,Black-Scholes,0.12499062435237596,-0.0073017038150853045,0.00041363425548211936,-2.5241744133552593,2.0584205261165733
2025-11-21,put,150.0,234.07000732421875,0.18904109589041096,0.05,0.46045461425781253,Black-Scholes,0.14864120870000264,-0.008893783300012293,0.0005133267785611935,-2.8699404639846806,2.44809639134398
2025-11-21,put,155.0,234.07000732421875,0.18904109589041096,0.05,0.43945873046875,Black-Scholes,0.1730130652598323,-0.010659549634451544,0.0006300507159346898,-3.199886418894867,2.8677505378883668
2025-11-21,put,160.0,234.07000732421875,0.18904109589041096,0.05,0.4194393994140625,Black-Scholes,0.20377720848746383,-0.01290141230050941,0.0007790627919522828,-3.5934953157089717,3.3844604976342842
2025-11-21,put,165.0,234.07000732421875,0.18904109589041096,0.05,0.40039662109375,Black-Scholes,0.24314393179601135,-0.015779607494163204,0.0009706884809267916,-4.066233820739353,4.025483431850588
2025-11-21,put,170.0,234.07000732421875,0.18904109589041096,0.05,0.3833069482421875,Black-Scholes,0.2989119399836806,-0.019743246622355066,0.001227652872450388,-4.69516743003318,4.873826218321793
2025-11-21,put,175.0,234.07000732421875,0.18904109589041096,0.05,0.36694968994140625,Black-Scholes,0.37118214191499366,-0.02488657391736663,0.0015590554106088771,-5.441085193651123,5.925374983384693
2025-11-21,put,180.0,234.07000732421875,0.18904109589041096,0.05,0.3505924316406249,Black-Scholes,0.460440858266308,-0.03134682549549822,0.001977624133754146,-6.269131124937675,7.181150913800357
2025-11-21,put,185.0,234.07000732421875,0.18904109589041096,0.05,0.3354558642578125,Black-Scholes,0.581819721802729,-0.03999337413121806,0.002523814190205463,-7.283027469141911,8.768807374150303
2025-11-21,put,190.0,234.07000732421875,0.18904109589041096,0.05,0.32117378051757806,Black-Scholes,0.7442366032280034,-0.051414155147559426,0.003226199711582927,-8.477663789290672,10.73196124193631
2025-11-21,put,195.0,234.07000732421875,0.18904109589041096,0.05,0.3073799731445312,Black-Scholes,0.9580609895954897,-0.06628996181149208,0.004115441392810867,-9.828221881847808,13.102065113240462
2025-11-21,put,200.0,234.07000732421875,0.18904109589041096,0.05,0.29566134033203123,Black-Scholes,1.266056807151255,-0.08668222448227869,0.005247905114676243,-11.489355922313226,16.070458929441227
2025-11-21,put,205.0,234.07000732421875,0.18904109589041096,0.05,0.284064776611328,Black-Scholes,1.6694011468167034,-0.11275988921679853,0.006620668361143453,-13.232027186071614,19.479014606228713
2025-11-21,put,210.0,234.07000732421875,0.18904109589041096,0.05,0.27295648925781246,Black-Scholes,2.2044989385188387,-0.14609571552037814,0.008246481006983056,-15.011220201779965,23.313627356547627
2025-11-21,put,215.0,234.07000732421875,0.18904109589041096,0.05,0.26258061645507813,Black-Scholes,2.917358368517604,-0.18828272087544434,0.010098095645438331,-16.723887544607816,27.463122061936552
2025-11-21,put,220.0,234.07000732421875,0.18904109589041096,0.05,0.253486469116211,Black-Scholes,3.875618679511483,-0.2409191566751257,0.012075599969171388,-18.242537546135086,31.703795894073647
2025-11-21,put,225.0,234.07000732421875,0.18904109589041096,0.05,0.2434768035888672,Black-Scholes,5.064041496635809,-0.30308910263260574,0.014096641968153188,-19.092050838328177,35.54847911378452
2025-11-21,put,230.0,234.07000732421875,0.18904109589041096,0.05,0.2352371398925781,Black-Scholes,6.628493553627067,-0.3763595634798971,0.01585718873917636,-19.301916744448235,38.63490507659977
2025-11-21,put,235.0,234.07000732421875,0.18904109589041096,0.05,0.22620402709960938,Black-Scholes,8.529078172463329,-0.4582024552152869,0.017234293129479838,-18.368678951223256,40.377699489601795
2025-11-21,put,240.0,234.07000732421875,0.18904109589041096,0.05,0.2178422943115234,Black-Scholes,10.86668074298241,-0.546567584886991,0.017871942533593792,-16.29357610695993,40.32382537999159
2025-11-21,put,245.0,234.07000732421875,0.18904109589041096,0.05,0.22827920166015625,Black-Scholes,14.367382677635277,-0.6236021801414389,0.016341033748637893,-15.311101211252948,38.63613151586953
2025-11-21,put,250.0,234.07000732421875,0.18904109589041096,0.05,0.2018512432861328,Black-Scholes,16.900356821952528,-0.725290728677603,0.01623446199801452,-8.786713200579083,33.94041071066566
2025-11-21,put,255.0,234.07000732421875,0.18904109589041096,0.05,0.19727365234375,Black-Scholes,20.669806530878247,-0.8010590610273247,0.013900101968292,-4.410273725184467,28.40107868917021
2025-11-21,put,260.0,234.07000732421875,0.18904109589041096,0.05,0.18677571044921876,Black-Scholes,24.655016999049508,-0.8721755945049102,0.010999554195679622,0.9284502423199772,21.278609502528614
2025-11-21,put,265.0,234.07000732421875,0.18904109589041096,0.05,0.18189294677734374,Black-Scholes,29.08018260307665,-0.9207684127257447,0.007972622230082623,5.004281011754827,15.019822793326657
2025-11-21,put,270.0,234.07000732421875,0.18904109589041096,0.05,0.19409985595703128,Black-Scholes,33.903873336718306,-0.9379657121490014,0.006189646651806488,6.284485714623176,12.443393467596804
2025-11-21,put,275.0,234.07000732421875,0.18904109589041096,0.05,0.22266402343749997,Black-Scholes,38.95636756794107,-0.9355608241055566,0.005557795248250196,5.348593468106208,12.817412435551194
2025-11-21,put,280.0,234.07000732421875,0.18904109589041096,0.05,0.22705851074218747,Black-Scholes,43.73447960600774,-0.9525180275410012,0.004282622957513453,7.286029264583084,10.07152858099128
2025-11-21,put,290.0,234.07000732421875,0.18904109589041096,0.05,0.5502974658203126,Black-Scholes,59.92251737174294,-0.7692460645860018,0.005431800351912147,-33.061954902408345,30.95915335577166
2025-11-21,put,305.0,234.07000732421875,0.18904109589041096,0.05,0.6224402990722657,Black-Scholes,74.69695479368534,-0.7904017582229717,0.004544492667750829,-35.24747167073735,29.297520950695603
2025-11-21,put,315.0,234.07000732421875,0.18904109589041096,0.05,0.39258419921875,Black-Scholes,78.84060773652547,-0.9450880753426034,0.002780745428632137,3.262320010932868,11.306854712728045
2025-11-21,put,325.0,234.07000732421875,0.18904109589041096,0.05,0.7105741833496093,Black-Scholes,94.47117191373209,-0.8098263259262064,0.0037546098923036436,-37.73185394295737,27.632616417143467
2025-11-21,put,335.0,234.07000732421875,0.18904109589041096,0.05,0.4985401708984375,Black-Scholes,99.14272735301304,-0.9334472802730361,0.002545200631527783,-1.4476771821291585,13.142256655306346
2025-12-19,call,5.0,234.07000732421875,0.26575342465753427,0.05,3.03906490234375,Black-Scholes,229.22868085026568,0.9994164767723642,5.59064475982906e-06,-1.6497384833416227,0.24738438281352798
2025-12-19,call,10.0,234.07000732421875,0.26575342465753427,0.05,2.488285029296875,Black-Scholes,224.31688739212638,0.9990638406114533,1.0555115591539626e-05,-2.2669954383114588,0.38241377495018014
2025-12-19,call,15.0,234.07000732421875,0.26575342465753427,0.05,2.1875045312499997,Black-Scholes,219.40478681108672,0.9987027324427703,1.619063348935314e-05,-2.840459244081937,0.5156834696775103
2025-12-19,call,20.0,234.07000732421875,0.26575342465753427,0.05,2.0117237207031247,Black-Scholes,214.5137538407657,0.9981537860223247,2.428728885074331e-05,-3.648839061906837,0.7114064231373973
2025-12-19,call,25.0,234.07000732421875,0.26575342465753427,0.05,1.8496101269531249,Black-Scholes,209.60259400253494,0.9977195625559798,3.199756127087553e-05,-4.195421548994458,0.861722596157309
2025-12-19,call,30.0,234.07000732421875,0.26575342465753427,0.05,1.716798291015625,Black-Scholes,204.6897581331383,0.9972722362897044,4.053392165677735e-05,-4.709882376321913,1.013230614300312
2025-12-19,call,35.0,234.07000732421875,0.26575342465753427,0.05,1.6240253173828125,Black-Scholes,199.79966465322016,0.9965770968644793,5.256991112513538e-05,-5.471714432773842,1.2430839105800886
2025-12-19,call,40.0,234.07000732421875,0.26575342465753427,0.05,1.541017919921875,Black-Scholes,194.9096138035257,0.9958287829442547,6.61468650828818e-05,-6.212348873908874,1.484182691747267
2025-12-19,call,45.0,234.07000732421875,0.26575342465753427,0.05,1.0000000000000003e-05,Black-Scholes,189.66399741750286,1.0,0.0,-2.220300495335794,0.0
2025-12-19,call,50.0,234.07000732421875,0.26575342465753427,0.05,1.396487392578125,Black-Scholes,185.12898371257762,0.9941750076051175,9.82876351860634e-05,-7.629787070895354,1.9985099394346926
2025-12-19,call,55.0,234.07000732421875,0.26575342465753427,0.05,1.3325228686523434,Black-Scholes,180.23845266133387,0.9932660205183537,0.00011711795305510051,-8.309610998276534,2.2723150854918632
2025-12-19,call,60.0,234.07000732421875,0.26575342465753427,0.05,1.2817418725585936,Black-Scholes,175.370670479852,0.9920384049739499,0.0001411265234167037,-9.193215582380406,2.633780770881675
2025-12-19,call,65.0,234.07000732421875,0.26575342465753427,0.05,1.2329139916992187,Black-Scholes,170.503492850381,0.9907271003959373,0.00016771101462779856,-10.05355043896267,3.0106812288703324
2025-12-19,call,70.0,234.07000732421875,0.26575342465753427,0.05,1.1787150439453122,Black-Scholes,165.61247750233713,0.9896183042676121,0.0001936104693386817,-10.670365419353061,3.322829607204059
2025-12-19,call,75.0,234.07000732421875,0.26575342465753427,0.05,1.1274457690429687,Black-Scholes,160.7209814022944,0.988446798698271,0.00022214853100533522,-11.26787945944958,3.646779578765533
